County_Num,County_Full,State_1,MostCom_Crop_Count,Crop,County,Average_Rec,Max_Rec,Notes and URL,Time_Checked,FID_1,OBJECTID,COUNT,AREA,MeanDeltaTimesTen,EBK_minus_avg_rec_mean,STDDeltaTimesTen,EBK_minus_avg_rec_STD,MEANEBKtimesTen,MeanEBK,STDEBKtimesTen,STDEBK,Total_Sum,Sum_Under_Average,Percentage_Under_Average,Hectares_Under,Acres_Under,Total_Sum,Sum_Under_Max,Percentage_Under_Max,Hectares_Under,Acres_Under
2991,Yakima County,Washington,402527,Apples,Yakima,6.5,7,WSU rec for apple orchards https://treefruit.wsu.edu/orchard-management/orchard-establishment/,"""September 2024""",2991,2949,1638376,1474538400,1.550476203,0.15504762,1.038622898,0.10386229,66.5504762,6.65504762,1.038622898,0.10386229,1638376,41607,2.539526946,3744.63,9253.174066,1638376,1638376,100,147453.84,364366.0517
2992,Barbour County,West Virginia,24316,Other Hay/Non Alfalfa,Barbour,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",2992,2950,182994,164694600,-1.033465578,-0.103346558,1.022285362,0.102228536,58.96653442,5.896653442,1.022285362,0.102228536,182994,112233,61.33151907,10100.97,24960.01838,182994,182994,100,16469.46,40696.88598
2993,Berkeley County,West Virginia,109771,Other Hay/Non Alfalfa,Berkeley,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",2993,2951,269658,242692200,-2.138983453,-0.213898345,1.368301851,0.136830185,57.86101655,5.786101655,1.368301851,0.136830185,269658,224539,83.26806548,20208.51,49936.27158,269658,269658,100,24269.22,59970.49564
2994,Boone County,West Virginia,3951,Other Hay/Non Alfalfa,Boone,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",2994,2952,4962,4465800,-6.018540911,-0.601854091,0.231660774,0.023166077,53.98145909,5.398145909,0.231660774,0.023166077,4962,4962,100,446.58,1103.522237,4962,4962,100,446.58,1103.522237
2995,Braxton County,West Virginia,46749,Other Hay/Non Alfalfa,Braxton,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",2995,2953,83290,74961000,-2.314707648,-0.231470765,1.470218555,0.147021856,57.68529235,5.768529235,1.470218555,0.147021856,83290,83290,100,7496.1,18523.25012,83290,83290,100,7496.1,18523.25012
2996,Brooke County,West Virginia,17962,Other Hay/Non Alfalfa,Brooke,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",2996,2954,40639,36575100,-1.049263023,-0.104926302,0.309998711,0.030999871,58.95073698,5.895073698,0.309998711,0.030999871,40639,40639,100,3657.51,9037.896048,40639,40639,100,3657.51,9037.896048
2997,Cabell County,West Virginia,24199,Other Hay/Non Alfalfa,Cabell,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",2997,2955,50734,45660600,-6.672487878,-0.667248788,1.05831895,0.105831895,53.32751212,5.332751212,1.05831895,0.105831895,50734,50734,100,4566.06,11282.97001,50734,50734,100,4566.06,11282.97001
2998,Calhoun County,West Virginia,27973,Other Hay/Non Alfalfa,Calhoun,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",2998,2956,37591,33831900,-1.346120082,-0.134612008,0.6697425,0.06697425,58.65387992,5.865387992,0.6697425,0.06697425,37591,37591,100,3383.19,8360.037164,37591,37591,100,3383.19,8360.037164
2999,Clay County,West Virginia,15366,Other Hay/Non Alfalfa,Clay,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",2999,2957,18856,16970400,-4.451845566,-0.445184557,2.394997657,0.239499766,55.54815443,5.554815443,2.394997657,0.239499766,18856,18856,100,1697.04,4193.473458,18856,18856,100,1697.04,4193.473458
3000,Doddridge County,West Virginia,12615,Other Hay/Non Alfalfa,Doddridge,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3000,2958,41234,37110600,-3.295047776,-0.329504778,0.935241905,0.09352419,56.70495222,5.670495222,0.935241905,0.09352419,41234,41234,100,3711.06,9170.220862,41234,41234,100,3711.06,9170.220862
3001,Fayette County,West Virginia,49782,Other Hay/Non Alfalfa,Fayette,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3001,2959,73321,65988900,-10.45259885,-1.045259885,1.598045697,0.15980457,49.54740115,4.954740115,1.598045697,0.15980457,73321,73321,100,6598.89,16306.19789,73321,73321,100,6598.89,16306.19789
3002,Gilmer County,West Virginia,21315,Other Hay/Non Alfalfa,Gilmer,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3002,2960,52935,47641500,-1.9130443,-0.19130443,0.647812296,0.06478123,58.0869557,5.80869557,0.647812296,0.06478123,52935,52935,100,4764.15,11772.46062,52935,52935,100,4764.15,11772.46062
3003,Grant County,West Virginia,73557,Other Hay/Non Alfalfa,Grant,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3003,2961,210787,189708300,1.333659097,0.13336591,0.786323019,0.078632302,61.3336591,6.13336591,0.786323019,0.078632302,210787,0,0,0,0,210787,123589,58.63217371,11123.01,27485.53199
3004,Greenbrier County,West Virginia,237088,Other Hay/Non Alfalfa,Greenbrier,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3004,2962,401061,360954900,-11.34876989,-1.134876989,1.793418675,0.179341868,48.65123011,4.865123011,1.793418675,0.179341868,401061,401061,100,36095.49,89193.8194,401061,401061,100,36095.49,89193.8194
3005,Hampshire County,West Virginia,85168,Other Hay/Non Alfalfa,Hampshire,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3005,2963,290569,261512100,-1.851109375,-0.185110938,1.634258094,0.163425809,58.14889062,5.814889062,1.634258094,0.163425809,290569,214094,73.68095014,19268.46,47613.35949,290569,290569,100,26151.21,64620.9901
3006,Hancock County,West Virginia,9895,Other Hay/Non Alfalfa,Hancock,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3006,2964,32789,29510100,-0.963280368,-0.096328037,0.188072593,0.018807259,59.03671963,5.903671963,0.188072593,0.018807259,32789,31585,96.32803684,2842.65,7024.334916,32789,32789,100,2951.01,7292.098071
3007,Hardy County,West Virginia,81029,Other Hay/Non Alfalfa,Hardy,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3007,2965,237625,213862500,1.028595476,0.102859548,1.011788888,0.101178889,61.02859548,6.102859548,1.011788888,0.101178889,237625,0,0,0,0,237625,157164,66.13950552,14144.76,34952.43226
3008,Harrison County,West Virginia,44177,Other Hay/Non Alfalfa,Harrison,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3008,2966,202551,182295900,-3.758648439,-0.375864844,0.648081183,0.064808118,56.24135156,5.624135156,0.648081183,0.064808118,202551,202551,100,18229.59,45046.25809,202551,202551,100,18229.59,45046.25809
3009,Jackson County,West Virginia,103496,Other Hay/Non Alfalfa,Jackson,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3009,2967,197210,177489000,-3.025952031,-0.302595203,1.023528235,0.102352823,56.97404797,5.697404797,1.023528235,0.102352823,197210,197210,100,17748.9,43858.44828,197210,197210,100,17748.9,43858.44828
3010,Jefferson County,West Virginia,81631,Other Hay/Non Alfalfa,Jefferson,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3010,2968,319519,287567100,-3.932655022,-0.393265502,1.016756678,0.101675668,56.06734498,5.606734498,1.016756678,0.101675668,319519,312668,97.85583956,28140.12,69535.6894,319519,319519,100,28756.71,71059.31512
3011,Kanawha County,West Virginia,25245,Other Hay/Non Alfalfa,Kanawha,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3011,2969,35048,31543200,-4.379137183,-0.437913718,1.005037885,0.100503788,55.62086282,5.562086282,1.005037885,0.100503788,35048,35048,100,3154.32,7794.487578,35048,35048,100,3154.32,7794.487578
3012,Lewis County,West Virginia,19289,Other Hay/Non Alfalfa,Lewis,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3012,2970,117367,105630300,-2.080286622,-0.208028662,0.588112456,0.058811246,57.91971338,5.791971338,0.588112456,0.058811246,117367,117367,100,10563.03,26101.7925,117367,117367,100,10563.03,26101.7925
3013,Lincoln County,West Virginia,16308,Other Hay/Non Alfalfa,Lincoln,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3013,2971,31478,28330200,-6.7135142,-0.67135142,0.456872153,0.045687215,53.2864858,5.32864858,0.456872153,0.045687215,31478,31478,100,2833.02,7000.538689,31478,31478,100,2833.02,7000.538689
3014,Logan County,West Virginia,2741,Other Hay/Non Alfalfa,Logan,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3014,2972,3181,2862900,-5.315938384,-0.531593838,0.646972473,0.064697247,54.68406162,5.468406162,0.646972473,0.064697247,3181,3181,100,286.29,707.4373712,3181,3181,100,286.29,707.4373712
3015,McDowell County,West Virginia,1555,Other Hay/Non Alfalfa,McDowell,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3015,2973,1940,1746000,-2.851030928,-0.285103093,1.529090414,0.152909041,57.14896907,5.714896907,1.529090414,0.152909041,1940,1706,87.93814433,153.54,379.4052673,1940,1940,100,174.6,431.4456146
3016,Marion County,West Virginia,49816,Other Hay/Non Alfalfa,Marion,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3016,2974,98925,89032500,-4.581592115,-0.458159212,1.4987778,0.14987778,55.41840788,5.541840788,1.4987778,0.14987778,98925,98925,100,8903.25,22000.39043,98925,98925,100,8903.25,22000.39043
3017,Marshall County,West Virginia,71768,Other Hay/Non Alfalfa,Marshall,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3017,2975,126712,114040800,-3.320806238,-0.332080624,0.755659385,0.075565939,56.67919376,5.667919376,0.755659385,0.075565939,126712,126712,100,11404.08,28180.07047,126712,126712,100,11404.08,28180.07047
3018,Mason County,West Virginia,127491,Other Hay/Non Alfalfa,Mason,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3018,2976,261416,235274400,-3.478363987,-0.347836399,0.893847121,0.089384712,56.52163601,5.652163601,0.893847121,0.089384712,261416,261416,100,23527.44,58137.51896,261416,261416,100,23527.44,58137.51896
3019,Mercer County,West Virginia,57300,Other Hay/Non Alfalfa,Mercer,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3019,2977,112975,101677500,-10.19605222,-1.019605222,1.378874017,0.137887402,49.80394778,4.980394778,1.378874017,0.137887402,112975,112975,100,10167.75,25125.03521,112975,112975,100,10167.75,25125.03521
3020,Mineral County,West Virginia,39611,Other Hay/Non Alfalfa,Mineral,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3020,2978,135356,121820400,-0.911876829,-0.091187683,0.887278823,0.088727882,59.08812317,5.908812317,0.887278823,0.088727882,135356,102185,75.4935134,9196.65,22725.39697,135356,135356,100,12182.04,30102.4498
3021,Mingo County,West Virginia,1843,Other Hay/Non Alfalfa,Mingo,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3021,2979,973,875700,-4.908530319,-0.490853032,1.696638112,0.169663811,55.09146968,5.509146968,1.696638112,0.169663811,973,973,100,87.57,216.3899912,973,973,100,87.57,216.3899912
3022,Monongalia County,West Virginia,64053,Other Hay/Non Alfalfa,Monongalia,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3022,2980,132277,119049300,-5.866008452,-0.586600845,0.819889724,0.081988972,54.13399155,5.413399155,0.819889724,0.081988972,132277,132277,100,11904.93,29417.69668,132277,132277,100,11904.93,29417.69668
3023,Monroe County,West Virginia,168491,Other Hay/Non Alfalfa,Monroe,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3023,2981,351211,316089900,-10.22717683,-1.022717683,0.851491501,0.08514915,49.77282317,4.977282317,0.851491501,0.08514915,351211,351211,100,31608.99,78107.44627,351211,351211,100,31608.99,78107.44627
3024,Morgan County,West Virginia,32091,Other Hay/Non Alfalfa,Morgan,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3024,2982,73035,65731500,-3.37527213,-0.337527213,1.169256237,0.116925624,56.62472787,5.662472787,1.169256237,0.116925624,73035,73035,100,6573.15,16242.59302,73035,73035,100,6573.15,16242.59302
3025,Nicholas County,West Virginia,75700,Other Hay/Non Alfalfa,Nicholas,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3025,2983,110187,99168300,-9.671685408,-0.967168541,2.471647409,0.247164741,50.32831459,5.032831459,2.471647409,0.247164741,110187,110187,100,9916.83,24504.99894,110187,110187,100,9916.83,24504.99894
3026,Ohio County,West Virginia,33146,Other Hay/Non Alfalfa,Ohio,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3026,2984,56836,51152400,-1.352083187,-0.135208319,1.662563962,0.166256396,58.64791681,5.864791681,1.662563962,0.166256396,56836,28760,50.6017313,2588.4,6396.070039,56836,56836,100,5115.24,12640.02214
3027,Pendleton County,West Virginia,110351,Other Hay/Non Alfalfa,Pendleton,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3027,2985,264880,238392000,2.679892782,0.267989278,1.551132064,0.155113206,62.67989278,6.267989278,1.551132064,0.155113206,264880,0,0,0,0,264880,65621,24.77385986,5905.89,14593.75911
3028,Pleasants County,West Virginia,4769,Other Hay/Non Alfalfa,Pleasants,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3028,2986,26804,24123600,-2.789546336,-0.278954634,0.713510203,0.07135102,57.21045366,5.721045366,0.713510203,0.07135102,26804,26804,100,2412.36,5961.06611,26804,26804,100,2412.36,5961.06611
3029,Pocahontas County,West Virginia,90335,Other Hay/Non Alfalfa,Pocahontas,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3029,2987,173761,156384900,-5.273726555,-0.527372656,4.894302809,0.489430281,54.72627344,5.472627344,4.894302809,0.489430281,173761,134639,77.48516641,12117.51,29942.99284,173761,168067,96.72308516,15126.03,37377.20109
3030,Preston County,West Virginia,97592,Other Hay/Non Alfalfa,Preston,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3030,2988,328399,295559100,-1.689189066,-0.168918907,2.302755347,0.230275535,58.31081093,5.831081093,2.302755347,0.230275535,328399,162560,49.50075975,14630.4,36152.47377,328399,328399,100,29555.91,73034.17958
3031,Putnam County,West Virginia,67783,Other Hay/Non Alfalfa,Putnam,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3031,2989,97321,87588900,-4.440357169,-0.444035717,0.883941728,0.088394173,55.55964283,5.555964283,0.883941728,0.088394173,97321,97321,100,8758.89,21643.66941,97321,97321,100,8758.89,21643.66941
3032,Raleigh County,West Virginia,43846,Other Hay/Non Alfalfa,Raleigh,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3032,2990,78998,71098200,-10.81093192,-1.081093192,1.338474771,0.133847477,49.18906808,4.918906808,1.338474771,0.133847477,78998,78998,100,7109.82,17568.7323,78998,78998,100,7109.82,17568.7323
3033,Randolph County,West Virginia,31711,Other Hay/Non Alfalfa,Randolph,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3033,2991,153777,138399300,0.228590752,0.022859075,1.535456124,0.153545612,60.22859075,6.022859075,1.535456124,0.153545612,153777,15694,10.20568746,1412.46,3490.261585,153777,130638,84.95288632,11757.42,29053.19186
3034,Ritchie County,West Virginia,26600,Other Hay/Non Alfalfa,Ritchie,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3034,2992,101063,90956700,-2.828938385,-0.282893838,0.518124705,0.051812471,57.17106162,5.717106162,0.518124705,0.051812471,101063,101063,100,9095.67,22475.87018,101063,101063,100,9095.67,22475.87018
3035,Roane County,West Virginia,94159,Other Hay/Non Alfalfa,Roane,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3035,2993,125594,113034600,-2.179610491,-0.217961049,0.405253439,0.040525344,57.82038951,5.782038951,0.405253439,0.040525344,125594,125594,100,11303.46,27931.43326,125594,125594,100,11303.46,27931.43326
3036,Summers County,West Virginia,73192,Other Hay/Non Alfalfa,Summers,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3036,2994,118893,107003700,-10.77721144,-1.077721144,0.69655027,0.069655027,49.22278856,4.922278856,0.69655027,0.069655027,118893,118893,100,10700.37,26441.16673,118893,118893,100,10700.37,26441.16673
3037,Taylor County,West Virginia,35721,Other Hay/Non Alfalfa,Taylor,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3037,2995,95834,86250600,-2.476532337,-0.247653234,1.291254636,0.129125464,57.52346766,5.752346766,1.291254636,0.129125464,95834,95834,100,8625.06,21312.96857,95834,95834,100,8625.06,21312.96857
3038,Tucker County,West Virginia,9958,Other Hay/Non Alfalfa,Tucker,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3038,2996,44489,40040100,0.592416103,0.05924161,0.491385047,0.049138505,60.5924161,6.05924161,0.491385047,0.049138505,44489,0,0,0,0,44489,44489,100,4004.01,9894.115437
3039,Tyler County,West Virginia,24161,Other Hay/Non Alfalfa,Tyler,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3039,2997,70415,63373500,-3.930014912,-0.393001491,0.602571043,0.060257104,56.06998509,5.606998509,0.602571043,0.060257104,70415,70415,100,6337.35,15659.91905,70415,70415,100,6337.35,15659.91905
3040,Upshur County,West Virginia,14115,Other Hay/Non Alfalfa,Upshur,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3040,2998,133599,120239100,-2.323991946,-0.232399195,0.841360267,0.084136027,57.67600805,5.767600805,0.841360267,0.084136027,133599,132211,98.96107007,11898.99,29403.01864,133599,133599,100,12023.91,29711.70241
3041,Wayne County,West Virginia,16449,Other Hay/Non Alfalfa,Wayne,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3041,2999,48206,43385400,-7.316869269,-0.731686927,0.689487896,0.06894879,52.68313073,5.268313073,0.689487896,0.06894879,48206,48206,100,4338.54,10720.75634,48206,48206,100,4338.54,10720.75634
3042,Webster County,West Virginia,10987,Other Hay/Non Alfalfa,Webster,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3042,3000,20743,18668700,-6.211830497,-0.62118305,1.121488274,0.112148827,53.7881695,5.37881695,1.121488274,0.112148827,20743,20743,100,1866.87,4613.132157,20743,20743,100,1866.87,4613.132157
3043,Wetzel County,West Virginia,18852,Other Hay/Non Alfalfa,Wetzel,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3043,3001,36384,32745600,-3.451791996,-0.3451792,0.562776443,0.056277644,56.548208,5.6548208,0.562776443,0.056277644,36384,36384,100,3274.56,8091.606826,36384,36384,100,3274.56,8091.606826
3044,Wirt County,West Virginia,18155,Other Hay/Non Alfalfa,Wirt,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3044,3002,65564,59007600,-1.731926057,-0.173192606,0.672756276,0.067275628,58.26807394,5.826807394,0.672756276,0.067275628,65564,65564,100,5900.76,14581.08262,65564,65564,100,5900.76,14581.08262
3045,Wood County,West Virginia,16627,Other Hay/Non Alfalfa,Wood,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3045,3003,154159,138743100,-3.009146401,-0.30091464,1.013479887,0.101347989,56.9908536,5.69908536,1.013479887,0.101347989,154159,154159,100,13874.31,34284.13634,154159,154159,100,13874.31,34284.13634
3046,Wyoming County,West Virginia,3729,Other Hay/Non Alfalfa,Wyoming,6,6.2,"pH recommendations for timothy, fescue, and orchardgrass: https://extension.wvu.edu/files/d/6a116f8f-955c-41d1-9cbf-d2d9c1bda919/crop-fertilizer-recommendations.pdf ","""September 2024""",3046,3004,8872,7984800,-6.21990532,-0.621990532,1.313554086,0.131355409,53.78009468,5.378009468,1.313554086,0.131355409,8872,8872,100,798.48,1973.085306,8872,8872,100,798.48,1973.085306
3047,Adams County,Wisconsin,143938,Corn,Adams,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3047,3005,499534,449580600,-1.102759772,-0.110275977,2.234549607,0.223454961,56.89724023,5.689724023,2.234549607,0.223454961,499534,225320,45.10603883,20278.8,50109.9618,499534,484563,97.0030068,43610.67,107764.2172
